1, 1003, 93.38, 0.07
1, 1004, 93.47, 0.09
1, 1005, 93.55, 0.08
1, 1006, 93.62, 0.07
1, 1007, 93.7, 0.08
1, 1008, 93.78, 0.08
1, 1009, 93.85, 0.07
1, 1010, 93.92, 0.07
1, 1011, 93.98, 0.06
1, 1012, 94.07, 0.09
1, 1013, 94.14, 0.07
1, 1014, 94.2, 0.06
1, 1015, 94.29, 0.09
1, 1016, 94.36, 0.06
1, 1017, 94.42, 0.06
1, 1018, 94.47, 0.05
1, 1019, 94.54, 0.06
1, 1020, 94.58, 0.05
1, 1021, 94.64, 0.06
1, 1022, 94.7, 0.06
1, 1023, 94.76, 0.06
1, 1024, 94.83, 0.07
1, 1025, 94.9, 0.07
1, 1026, 94.95, 0.05
1, 1027, 95, 0.05
1, 1028, 95.07, 0.07
1, 1029, 95.13, 0.06
1, 1030, 95.19, 0.06
1, 1031, 95.25, 0.06
1, 1032, 95.32, 0.06
1, 1033, 95.36, 0.05
1, 1034, 95.43, 0.06
1, 1035, 95.5, 0.07
1, 1036, 95.56, 0.06
1, 1037, 95.62, 0.06
1, 1038, 95.66, 0.04
1, 1039, 95.73, 0.07
1, 1040, 95.79, 0.07
1, 1041, 95.87, 0.07
1, 1042, 95.95, 0.08
1, 1043, 95.99, 0.04
1, 1044, 96.06, 0.07
1, 1045, 96.12, 0.06
1, 1046, 96.2, 0.08
1, 1047, 96.24, 0.05
1, 1048, 96.3, 0.06
1, 1049, 96.35, 0.05
1, 1050, 96.41, 0.06
1, 1051, 96.46, 0.05
1, 1052, 96.51, 0.05
1, 1053, 96.57, 0.06
1, 1054, 96.63, 0.06
1, 1055, 96.69, 0.06
1, 1056, 96.75, 0.05
1, 1057, 96.8, 0.06
1, 1058, 96.83, 0.03
1, 1059, 96.89, 0.06
1, 1060, 96.93, 0.04
1, 1061, 96.98, 0.04
1, 1062, 97.02, 0.04
1, 1063, 97.05, 0.03
1, 1064, 97.09, 0.03
1, 1065, 97.14, 0.05
1, 1066, 97.18, 0.04
1, 1067, 97.22, 0.04
1, 1068, 97.26, 0.04
1, 1069, 97.29, 0.03
1, 1070, 97.33, 0.04
1, 1071, 97.36, 0.03
1, 1072, 97.39, 0.03
1, 1073, 97.43, 0.04
1, 1074, 97.48, 0.04
1, 1075, 97.51, 0.03
1, 1076, 97.55, 0.04
1, 1077, 97.58, 0.03
1, 1078, 97.63, 0.05
1, 1079, 97.66, 0.03
1, 1080, 97.69, 0.03
1, 1081, 97.73, 0.04
1, 1082, 97.78, 0.05
1, 1083, 97.82, 0.04
1, 1084, 97.84, 0.02
1, 1085, 97.87, 0.02
1, 1086, 97.9, 0.04
1, 1087, 97.94, 0.03
1, 1088, 97.99, 0.05
1, 1089, 98.03, 0.04
1, 1090, 98.05, 0.03
1, 1091, 98.1, 0.04
1, 1092, 98.14, 0.05
1, 1093, 98.16, 0.02
1, 1094, 98.2, 0.04
1, 1095, 98.23, 0.03
1, 1096, 98.26, 0.03
1, 1097, 98.28, 0.02
1, 1098, 98.33, 0.05
1, 1099, 98.36, 0.03
1, 1100, 98.39, 0.03
1, 1101, 98.44, 0.04
1, 1102, 98.46, 0.03
1, 1103, 98.48, 0.02
1, 1104, 98.5, 0.02
1, 1105, 98.54, 0.04
1, 1106, 98.58, 0.04
1, 1107, 98.61, 0.03
1, 1108, 98.64, 0.03
1, 1109, 98.67, 0.03
1, 1110, 98.71, 0.03
1, 1111, 98.72, 0.02
1, 1112, 98.76, 0.03
1, 1113, 98.77, 0.02
1, 1114, 98.8, 0.02
1, 1115, 98.83, 0.03
1, 1116, 98.84, 0.02
1, 1117, 98.86, 0.02
1, 1118, 98.87, 0.01
1, 1119, 98.89, 0.02
1, 1120, 98.92, 0.03
1, 1121, 98.94, 0.02
1, 1122, 98.95, 0.01
1, 1123, 98.96, 0.01
1, 1124, 98.99, 0.02
1, 1125, 99, 0.01
1, 1126, 99.01, 0.01
1, 1127, 99.02, 0.01
1, 1128, 99.03, 0.01
1, 1129, 99.04, 0.01
1, 1130, 99.06, 0.01
1, 1131, 99.07, 0.02
1, 1132, 99.08, 0
1, 1133, 99.08, 0.01
1, 1134, 99.09, 0
1, 1135, 99.09, 0
1, 1136, 99.1, 0.01
1, 1137, 99.11, 0.01
1, 1138, 99.11, 0.01
1, 1139, 99.12, 0.01
1, 1140, 99.13, 0.01
1, 1141, 99.14, 0.01
1, 1142, 99.15, 0.01
1, 1143, 99.16, 0.01
1, 1144, 99.17, 0.01
1, 1145, 99.18, 0.01
1, 1146, 99.19, 0.01
1, 1147, 99.19, 0.01
1, 1148, 99.21, 0.01
1, 1149, 99.21, 0.01
1, 1150, 99.22, 0
1, 1151, 99.22, 0
1, 1152, 99.24, 0.01
1, 1153, 99.24, 0.01
1, 1155, 99.24, 0
1, 1156, 99.25, 0
1, 1157, 99.25, 0
1, 1158, 99.26, 0
1, 1159, 99.26, 0
1, 1160, 99.26, 0
1, 1161, 99.27, 0.01
1, 1162, 99.28, 0.01
1, 1163, 99.29, 0.01
1, 1164, 99.3, 0.01
1, 1165, 99.31, 0.01
1, 1166, 99.32, 0.01
1, 1167, 99.32, 0
1, 1168, 99.33, 0.01
1, 1169, 99.34, 0.01
1, 1170, 99.34, 0.01
1, 1171, 99.35, 0.01
1, 1172, 99.36, 0.01
1, 1173, 99.37, 0.01
1, 1174, 99.37, 0
1, 1175, 99.38, 0.01
1, 1176, 99.39, 0.01
1, 1177, 99.39, 0.01
1, 1178, 99.4, 0
1, 1179, 99.4, 0.01
1, 1180, 99.41, 0.01
1, 1181, 99.42, 0.01
1, 1182, 99.43, 0.01
1, 1183, 99.44, 0.01
1, 1184, 99.45, 0.01
1, 1186, 99.45, 0
1, 1187, 99.46, 0.01
1, 1188, 99.46, 0
1, 1189, 99.47, 0.01
1, 1190, 99.47, 0
1, 1191, 99.48, 0
1, 1192, 99.49, 0.01
1, 1193, 99.5, 0.01
1, 1194, 99.5, 0
1, 1195, 99.51, 0.01
1, 1196, 99.51, 0
1, 1197, 99.51, 0.01
1, 1198, 99.52, 0.01
1, 1199, 99.53, 0.01
1, 1200, 99.54, 0.01
1, 1202, 99.54, 0
1, 1203, 99.55, 0.01
1, 1204, 99.55, 0
1, 1205, 99.55, 0
1, 1206, 99.55, 0
1, 1207, 99.56, 0.01
1, 1208, 99.57, 0.01
1, 1209, 99.57, 0
1, 1210, 99.57, 0
1, 1211, 99.57, 0
1, 1212, 99.58, 0.01
1, 1213, 99.59, 0.01
1, 1214, 99.59, 0
1, 1215, 99.6, 0
1, 1216, 99.6, 0
1, 1217, 99.6, 0
1, 1218, 99.6, 0
1, 1219, 99.6, 0
1, 1220, 99.61, 0.01
1, 1221, 99.62, 0.01
1, 1222, 99.63, 0.01
1, 1224, 99.64, 0.01
1, 1225, 99.64, 0
1, 1226, 99.65, 0.01
1, 1227, 99.65, 0
1, 1229, 99.66, 0
1, 1230, 99.66, 0.01
1, 1231, 99.66, 0
1, 1232, 99.67, 0
1, 1233, 99.68, 0.01
1, 1234, 99.69, 0.01
1, 1235, 99.69, 0
1, 1236, 99.69, 0
1, 1238, 99.69, 0
1, 1239, 99.7, 0
1, 1240, 99.7, 0.01
1, 1241, 99.71, 0
1, 1243, 99.72, 0.01
1, 1244, 99.73, 0.01
1, 1245, 99.73, 0
1, 1246, 99.74, 0.01
1, 1247, 99.74, 0
1, 1248, 99.75, 0.01
1, 1249, 99.75, 0
1, 1250, 99.75, 0
1, 1252, 99.76, 0
1, 1253, 99.76, 0
1, 1257, 99.76, 0
1, 1258, 99.77, 0.01
1, 1259, 99.77, 0
1, 1260, 99.78, 0.01
1, 1261, 99.78, 0
1, 1262, 99.79, 0.01
1, 1263, 99.79, 0
1, 1264, 99.8, 0.01
1, 1265, 99.8, 0
1, 1267, 99.81, 0
1, 1269, 99.81, 0.01
1, 1270, 99.82, 0
1, 1271, 99.82, 0.01
1, 1272, 99.82, 0
1, 1273, 99.83, 0
1, 1275, 99.83, 0
1, 1276, 99.84, 0.01
1, 1277, 99.84, 0
1, 1278, 99.84, 0
1, 1281, 99.84, 0
1, 1282, 99.84, 0
1, 1284, 99.85, 0
1, 1286, 99.86, 0.01
1, 1288, 99.86, 0
1, 1289, 99.86, 0
1, 1290, 99.87, 0.01
1, 1291, 99.87, 0
1, 1292, 99.88, 0
1, 1294, 99.88, 0
1, 1295, 99.88, 0.01
1, 1296, 99.89, 0
1, 1297, 99.89, 0
1, 1298, 99.89, 0
1, 1299, 99.9, 0.01
1, 1300, 99.91, 0.01
1, 1301, 99.91, 0
1, 1302, 99.91, 0
1, 1303, 99.92, 0
1, 1304, 99.92, 0
1, 1305, 99.92, 0
1, 1306, 99.92, 0
1, 1307, 99.93, 0.01
1, 1308, 99.94, 0
1, 1309, 99.94, 0
1, 1310, 99.94, 0
1, 1311, 99.94, 0
1, 1312, 99.95, 0.01
1, 1315, 99.95, 0
1, 1317, 99.96, 0.01
1, 1319, 99.97, 0.01
1, 1322, 99.97, 0
1, 1325, 99.97, 0
1, 1326, 99.97, 0
1, 1327, 99.97, 0
1, 1328, 99.98, 0
1, 1330, 99.98, 0
1, 1331, 99.98, 0
1, 1332, 99.98, 0
1, 1334, 99.99, 0
1, 1336, 99.99, 0
1, 1337, 99.99, 0
1, 1338, 99.99, 0
1, 1339, 99.99, 0
1, 1342, 100, 0
1, 1343, 100, 0
1, 1344, 100, 0
2, 722, 0.01, 0.01
2, 723, 0.01, 0.01
2, 724, 0.02, 0.01
2, 725, 0.03, 0.01
2, 726, 0.04, 0.02
2, 727, 0.05, 0.01
2, 728, 0.07, 0.02
2, 729, 0.09, 0.03
2, 730, 0.11, 0.02
2, 731, 0.14, 0.03
2, 732, 0.15, 0.01
2, 733, 0.19, 0.04
2, 734, 0.2, 0.01
2, 735, 0.23, 0.03
2, 736, 0.25, 0.03
2, 737, 0.29, 0.04
2, 738, 0.32, 0.03
2, 739, 0.37, 0.05
2, 740, 0.43, 0.06
2, 741, 0.49, 0.07
2, 742, 0.51, 0.02
2, 743, 0.56, 0.05
2, 744, 0.61, 0.06
2, 745, 0.69, 0.08
2, 746, 0.77, 0.08
2, 747, 0.83, 0.06
2, 748, 0.89, 0.06
2, 749, 0.91, 0.02
2, 750, 0.95, 0.05
2, 751, 1, 0.05
2, 752, 1.07, 0.07
2, 753, 1.1, 0.03
2, 754, 1.15, 0.05
2, 755, 1.19, 0.04
2, 756, 1.26, 0.07
2, 757, 1.32, 0.06
2, 758, 1.36, 0.05
2, 759, 1.44, 0.08
2, 760, 1.53, 0.09
2, 761, 1.64, 0.11
2, 762, 1.68, 0.04
2, 763, 1.74, 0.07
2, 764, 1.82, 0.08
2, 765, 1.9, 0.08
2, 766, 1.95, 0.05
2, 767, 2.03, 0.08
2, 768, 2.09, 0.07
2, 769, 2.16, 0.07
2, 770, 2.27, 0.1
2, 771, 2.31, 0.04
2, 772, 2.37, 0.06
2, 773, 2.45, 0.08
2, 774, 2.53, 0.09
2, 775, 2.62, 0.09
2, 776, 2.72, 0.1
2, 777, 2.83, 0.11
2, 778, 2.93, 0.11
2, 779, 3.01, 0.07
2, 780, 3.12, 0.11
2, 781, 3.26, 0.15
2, 782, 3.39, 0.13
2, 783, 3.5, 0.11
2, 784, 3.6, 0.1
2, 785, 3.73, 0.13
2, 786, 3.91, 0.18
2, 787, 4.04, 0.13
2, 788, 4.14, 0.1
2, 789, 4.25, 0.12
2, 790, 4.42, 0.17
2, 791, 4.56, 0.14
2, 792, 4.79, 0.23
2, 793, 4.94, 0.15
2, 794, 5.15, 0.21
2, 795, 5.35, 0.2
2, 796, 5.54, 0.19
2, 797, 5.83, 0.28
2, 798, 6.04, 0.21
2, 799, 6.23, 0.19
2, 800, 6.49, 0.26
2, 801, 6.8, 0.31
2, 802, 7.06, 0.26
2, 803, 7.34, 0.28
2, 804, 7.73, 0.39
2, 805, 8.06, 0.33
2, 806, 8.4, 0.33
2, 807, 8.76, 0.36
2, 808, 9.12, 0.36
2, 809, 9.48, 0.36
2, 810, 9.89, 0.41
2, 811, 10.3, 0.42
2, 812, 10.73, 0.43
2, 813, 11.24, 0.5
2, 814, 11.75, 0.51
2, 815, 12.19, 0.44
2, 816, 12.74, 0.55
2, 817, 13.25, 0.51
2, 818, 13.84, 0.59
2, 819, 14.42, 0.58
2, 820, 14.99, 0.57
2, 821, 15.63, 0.63
2, 822, 16.29, 0.67
2, 823, 16.92, 0.63
2, 824, 17.62, 0.69
2, 825, 18.26, 0.64
2, 826, 19.04, 0.79
2, 827, 19.76, 0.71
2, 828, 20.5, 0.74
2, 829, 21.3, 0.81
2, 830, 21.97, 0.67
2, 831, 22.76, 0.79
2, 832, 23.66, 0.91
2, 833, 24.57, 0.9
2, 834, 25.45, 0.88
2, 835, 26.27, 0.83
2, 836, 27.05, 0.78
2, 837, 27.93, 0.88
2, 838, 28.81, 0.88
2, 839, 29.67, 0.87
2, 840, 30.52, 0.85
2, 841, 31.37, 0.85
2, 842, 32.25, 0.89
2, 843, 33.13, 0.87
2, 844, 33.95, 0.83
2, 845, 34.9, 0.95
2, 846, 35.83, 0.93
2, 847, 36.72, 0.89
2, 848, 37.61, 0.89
2, 849, 38.57, 0.97
2, 850, 39.4, 0.83
2, 851, 40.22, 0.82
2, 852, 41.22, 1
2, 853, 42.09, 0.87
2, 854, 42.91, 0.82
2, 855, 43.79, 0.89
2, 856, 44.7, 0.91
2, 857, 45.51, 0.81
2, 858, 46.53, 1.01
2, 859, 47.34, 0.81
2, 860, 48.28, 0.95
2, 861, 49.22, 0.94
2, 862, 50.09, 0.87
2, 863, 50.96, 0.87
2, 864, 51.75, 0.79
2, 865, 52.65, 0.9
2, 866, 53.42, 0.77
2, 867, 54.23, 0.82
2, 868, 55.06, 0.83
2, 869, 55.82, 0.76
2, 870, 56.56, 0.75
2, 871, 57.29, 0.72
2, 872, 58.01, 0.72
2, 873, 58.66, 0.66
2, 874, 59.4, 0.73
2, 875, 60.06, 0.66
2, 876, 60.68, 0.62
2, 877, 61.27, 0.59
2, 878, 61.82, 0.54
2, 879, 62.3, 0.49
2, 880, 62.85, 0.55
2, 881, 63.35, 0.5
2, 882, 63.86, 0.51
2, 883, 64.3, 0.45
2, 884, 64.72, 0.42
2, 885, 65.22, 0.5
2, 886, 65.71, 0.49
2, 887, 66.21, 0.5
2, 888, 66.6, 0.39
2, 889, 67.06, 0.46
2, 890, 67.49, 0.43
2, 891, 67.87, 0.38
2, 892, 68.3, 0.44
2, 893, 68.92, 0.61
2, 894, 69.32, 0.41
2, 895, 69.75, 0.43
2, 896, 70.23, 0.48
2, 897, 70.69, 0.46
2, 898, 71.15, 0.46
2, 899, 71.56, 0.42
2, 900, 72.05, 0.49
2, 901, 72.53, 0.48
2, 902, 72.96, 0.43
2, 903, 73.38, 0.42
2, 904, 73.87, 0.49
2, 905, 74.33, 0.46
2, 906, 74.76, 0.43
2, 907, 75.23, 0.47
2, 908, 75.64, 0.41
2, 909, 76.03, 0.4
2, 910, 76.52, 0.49
2, 911, 76.96, 0.44
2, 912, 77.43, 0.47
2, 913, 77.87, 0.45
2, 914, 78.32, 0.45
2, 915, 78.71, 0.39
2, 916, 79.18, 0.47
2, 917, 79.6, 0.42
2, 918, 80.03, 0.43
2, 919, 80.33, 0.29
2, 920, 80.69, 0.36
2, 921, 81.05, 0.36
2, 922, 81.39, 0.34
2, 923, 81.78, 0.39
2, 924, 82.02, 0.24
2, 925, 82.31, 0.29
2, 926, 82.53, 0.22
2, 927, 82.83, 0.3
2, 928, 83.08, 0.25
2, 929, 83.39, 0.3
2, 930, 83.69, 0.3
2, 931, 83.93, 0.25
2, 932, 84.13, 0.2
2, 933, 84.37, 0.24
2, 934, 84.62, 0.24
2, 935, 84.81, 0.19
2, 936, 85.02, 0.21
2, 937, 85.18, 0.16
2, 938, 85.42, 0.24
2, 939, 85.61, 0.19
2, 940, 85.82, 0.21
2, 941, 86, 0.18
2, 942, 86.19, 0.19
2, 943, 86.41, 0.22
2, 944, 86.55, 0.14
2, 945, 86.74, 0.19
2, 946, 86.9, 0.16
2, 947, 87.06, 0.16
2, 948, 87.23, 0.17
2, 949, 87.39, 0.15
2, 950, 87.52, 0.14
2, 951, 87.69, 0.17
2, 952, 87.81, 0.12
2, 953, 87.89, 0.08
2, 954, 88.03, 0.14
2, 955, 88.21, 0.17
2, 956, 88.36, 0.15
2, 957, 88.45, 0.1
2, 958, 88.61, 0.16
2, 959, 88.69, 0.08
2, 960, 88.82, 0.14
2, 961, 88.94, 0.12
2, 962, 89.04, 0.1
2, 963, 89.19, 0.15
2, 964, 89.41, 0.22
2, 965, 89.54, 0.14
2, 966, 89.7, 0.16
2, 967, 89.87, 0.17
2, 968, 89.99, 0.12
2, 969, 90.15, 0.17
2, 970, 90.29, 0.14
2, 971, 90.48, 0.18
2, 972, 90.62, 0.15
2, 973, 90.78, 0.16
2, 974, 90.94, 0.16
2, 975, 91.06, 0.12
2, 976, 91.16, 0.1
2, 977, 91.34, 0.18
2, 978, 91.49, 0.14
2, 979, 91.68, 0.19
2, 980, 91.8, 0.13
2, 981, 91.9, 0.1
2, 982, 92.03, 0.13
2, 983, 92.14, 0.12
2, 984, 92.32, 0.17
2, 985, 92.49, 0.18
2, 986, 92.58, 0.09
2, 987, 92.68, 0.1
2, 988, 92.79, 0.11
2, 989, 92.91, 0.13
2, 990, 93.01, 0.09
2, 991, 93.12, 0.12
2, 992, 93.2, 0.08
2, 993, 93.31, 0.11
2, 994, 93.45, 0.14
2, 995, 93.57, 0.12
2, 996, 93.72, 0.14
2, 997, 93.84, 0.12
2, 998, 93.93, 0.1
2, 999, 93.99, 0.06
2, 1000, 94.09, 0.1
2, 1001, 94.18, 0.1
2, 1002, 94.32, 0.14
2, 1003, 94.41, 0.09
2, 1004, 94.57, 0.16
2, 1005, 94.65, 0.08
2, 1006, 94.71, 0.07
2, 1007, 94.81, 0.1
2, 1008, 94.92, 0.11
2, 1009, 95.01, 0.1
2, 1010, 95.09, 0.08
2, 1011, 95.15, 0.07
2, 1012, 95.26, 0.11
2, 1013, 95.33, 0.07
2, 1014, 95.42, 0.09
2, 1015, 95.52, 0.1
2, 1016, 95.59, 0.07
2, 1017, 95.67, 0.08
2, 1018, 95.74, 0.07
2, 1019, 95.82, 0.08
2, 1020, 95.88, 0.06
2, 1021, 95.96, 0.08
2, 1022, 96.05, 0.09
2, 1023, 96.14, 0.09
2, 1024, 96.24, 0.11
2, 1025, 96.34, 0.09
2, 1026, 96.39, 0.06
2, 1027, 96.48, 0.09
2, 1028, 96.59, 0.11
2, 1029, 96.65, 0.06
2, 1030, 96.72, 0.07
2, 1031, 96.8, 0.08
2, 1032, 96.88, 0.08
2, 1033, 96.92, 0.05
2, 1034, 97.01, 0.09
2, 1035, 97.1, 0.09
2, 1036, 97.15, 0.05
2, 1037, 97.21, 0.06
2, 1038, 97.27, 0.06
2, 1039, 97.34, 0.08
2, 1040, 97.47, 0.13
2, 1041, 97.56, 0.09
2, 1042, 97.65, 0.1
2, 1043, 97.71, 0.06
2, 1044, 97.8, 0.08
2, 1045, 97.89, 0.09
2, 1046, 97.97, 0.09
2, 1047, 98.04, 0.07
2, 1048, 98.12, 0.08
2, 1049, 98.17, 0.05
2, 1050, 98.22, 0.05
2, 1051, 98.26, 0.05
2, 1052, 98.31, 0.05
2, 1053, 98.37, 0.06
2, 1054, 98.42, 0.05
2, 1055, 98.49, 0.08
